gen_gas,gen_elec
4280.0,340.0
2490.0,270.0
3440.0,340.0
2230.0,350.0
5720.0,420.0
3100.0,270.0
10270.0,210.0
3560.0,220.0
7170.0,340.0
8720.0,140.0
8430.0,260.0
1410.0,200.0
nan,160.0
820.0,200.0
2110.0,270.0
1010.0,260.0
9850.0,250.0
1170.0,210.0
630.0,300.0
1530.0,240.0
3570.0,240.0
3430.0,160.0
450.0,190.0
3410.0,200.0
1980.0,250.0
3110.0,170.0
1330.0,120.0
2690.0,130.0
7470.0,160.0
7470.0,200.0
12350.0,100.0
5160.0,140.0
14430.0,120.0
31650.0,140.0
6860.0,270.0
7160.0,170.0
3630.0,250.0
1740.0,190.0
1640.0,340.0
1180.0,240.0
2630.0,180.0
860.0,160.0
3290.0,360.0
1110.0,420.0
6070.0,170.0
3070.0,130.0
3320.0,170.0
3220.0,120.0
9250.0,190.0
20150.0,nan
7330.0,nan
190.0,nan
33330.0,nan
2940.0,nan
1710.0,310.0
1790.0,170.0
2440.0,280.0
2640.0,300.0
3170.0,180.0
1980.0,280.0
2520.0,350.0
3560.0,180.0
2350.0,110.0
3980.0,200.0
3000.0,220.0
4510.0,270.0
950.0,110.0
2270.0,190.0
3240.0,280.0
5200.0,140.0
4590.0,200.0
6200.0,290.0
2170.0,360.0
8320.0,300.0
14790.0,330.0
1380.0,480.0
54340.0,430.0
7340.0,450.0
6460.0,560.0
5620.0,400.0
2470.0,440.0
3970.0,270.0
2590.0,470.0
54760.0,390.0
5940.0,380.0
6350.0,320.0
6880.0,340.0
5280.0,430.0
nan,390.0
nan,460.0
nan,330.0
nan,140.0
nan,140.0
nan,230.0
nan,140.0
nan,160.0
nan,150.0
nan,130.0
nan,120.0
nan,160.0
620.0,180.0
2090.0,250.0
1260.0,210.0
12210.0,180.0
2890.0,210.0
4160.0,170.0
920.0,100.0
4410.0,180.0
4210.0,150.0
1430.0,150.0
1900.0,120.0
260.0,240.0
1680.0,200.0
840.0,180.0
2270.0,200.0
2170.0,170.0
1000.0,170.0
1540.0,210.0
2250.0,290.0
2660.0,480.0
770.0,340.0
7130.0,370.0
3220.0,450.0
2330.0,460.0
2240.0,500.0
1630.0,530.0
6540.0,510.0
4630.0,480.0
420.0,530.0
2180.0,740.0
2090.0,570.0
nan,400.0
1260.0,nan
nan,nan
nan,nan
nan,370.0
nan,370.0
nan,350.0
3600.0,340.0
1460.0,230.0
1260.0,360.0
1700.0,210.0
6410.0,260.0
3960.0,250.0
3060.0,400.0
2100.0,470.0
4640.0,320.0
2360.0,420.0
3240.0,350.0
3220.0,520.0
3670.0,350.0
2710.0,480.0
2770.0,460.0
4030.0,600.0
2050.0,570.0
140.0,420.0
2460.0,220.0
nan,150.0
3400.0,140.0
2030.0,400.0
570.0,380.0
2910.0,260.0
2330.0,250.0
340.0,260.0
1000.0,150.0
1460.0,210.0
1350.0,270.0
3670.0,410.0
620.0,460.0
1890.0,170.0
820.0,300.0
1580.0,280.0
2340.0,230.0
3910.0,260.0
1060.0,280.0
2460.0,240.0
4040.0,210.0
4000.0,310.0
14920.0,270.0
11940.0,240.0
2390.0,240.0
5690.0,280.0
900.0,240.0
18990.0,320.0
4520.0,310.0
8060.0,200.0
1250.0,220.0
6850.0,nan
6860.0,nan
3000.0,170.0
nan,420.0
nan,350.0
4260.0,250.0
2350.0,300.0
120.0,660.0
460.0,350.0
3720.0,460.0
4670.0,560.0
1920.0,430.0
1520.0,410.0
1290.0,550.0
2960.0,540.0
2480.0,570.0
1260.0,510.0
3130.0,400.0
4070.0,270.0
2110.0,160.0
2610.0,80.0
4720.0,110.0
4970.0,140.0
2750.0,180.0
2490.0,120.0
2530.0,90.0
3040.0,300.0
1290.0,120.0
2880.0,320.0
450.0,260.0
8820.0,280.0
1250.0,200.0
1520.0,160.0
760.0,100.0
1920.0,170.0
1500.0,140.0
370.0,100.0
2100.0,nan
1260.0,70.0
4720.0,810.0
450.0,1040.0
4580.0,640.0
4240.0,700.0
2380.0,980.0
2280.0,900.0
420.0,690.0
840.0,800.0
200.0,760.0
1640.0,760.0
2530.0,700.0
2120.0,600.0
990.0,860.0
2090.0,1140.0
1490.0,380.0
1870.0,470.0
1130.0,500.0
360.0,520.0
950.0,640.0
1900.0,520.0
1680.0,400.0
5180.0,520.0
1710.0,520.0
980.0,620.0
11810.0,640.0
6820.0,690.0
820.0,730.0
7410.0,550.0
8150.0,720.0
9080.0,890.0
4500.0,1210.0
2470.0,300.0
5830.0,130.0
3050.0,130.0
1960.0,350.0
2620.0,270.0
3630.0,80.0
480.0,100.0
4890.0,240.0
2620.0,nan
2500.0,130.0
5640.0,120.0
3920.0,180.0
5250.0,170.0
1680.0,nan
970.0,130.0
1570.0,140.0
3320.0,140.0
1940.0,100.0
370.0,70.0
2170.0,60.0
1650.0,80.0
880.0,160.0
5860.0,1480.0
nan,70.0
470.0,50.0
700.0,140.0
700.0,70.0
2160.0,80.0
nan,100.0
nan,110.0
nan,130.0
nan,120.0
nan,200.0
630.0,180.0
5000.0,200.0
2080.0,80.0
2760.0,100.0
2760.0,130.0
940.0,70.0
2970.0,180.0
2120.0,120.0
2400.0,110.0
390.0,460.0
410.0,100.0
2350.0,120.0
2110.0,180.0
1500.0,130.0
2210.0,190.0
110.0,220.0
470.0,160.0
4940.0,120.0
2280.0,220.0
3660.0,510.0
420.0,180.0
4330.0,180.0
2920.0,130.0
nan,170.0
nan,180.0
nan,160.0
nan,210.0
nan,300.0
830.0,220.0
nan,290.0
nan,200.0
nan,220.0
1570.0,220.0
3680.0,220.0
3850.0,270.0
4980.0,160.0
4770.0,240.0
5820.0,310.0
10240.0,230.0
3360.0,230.0
7960.0,230.0
4940.0,270.0
3070.0,220.0
7240.0,360.0
6040.0,390.0
3740.0,390.0
7790.0,250.0
5190.0,360.0
4960.0,320.0
6110.0,520.0
10970.0,400.0
5790.0,100.0
nan,100.0
nan,140.0
nan,90.0
nan,90.0
nan,120.0
nan,130.0
4090.0,90.0
14160.0,100.0
930.0,110.0
nan,170.0
nan,80.0
nan,90.0
nan,130.0
nan,120.0
nan,240.0
110.0,260.0
760.0,250.0
630.0,200.0
540.0,210.0
1110.0,200.0
9310.0,120.0
560.0,140.0
1180.0,220.0
2530.0,240.0
2260.0,250.0
1940.0,200.0
1620.0,410.0
3680.0,390.0
3470.0,420.0
560.0,260.0
1960.0,250.0
5370.0,160.0
2570.0,240.0
2220.0,260.0
1970.0,140.0
3690.0,140.0
3330.0,140.0
2070.0,170.0
2630.0,290.0
2850.0,170.0
2140.0,140.0
2240.0,190.0
1870.0,230.0
1340.0,410.0
800.0,310.0
920.0,350.0
700.0,360.0
390.0,290.0
790.0,290.0
nan,370.0
nan,540.0
nan,260.0
2210.0,320.0
290.0,300.0
3260.0,340.0
2780.0,530.0
7990.0,470.0
3240.0,460.0
4760.0,550.0
nan,690.0
nan,910.0
nan,880.0
nan,1110.0
nan,590.0
nan,2430.0
nan,390.0
nan,640.0
nan,nan
nan,nan
nan,nan
nan,nan
nan,370.0
nan,560.0
nan,420.0
nan,360.0
nan,390.0
nan,460.0
nan,400.0
nan,410.0
nan,420.0
nan,1100.0
nan,500.0
nan,440.0
nan,530.0
nan,340.0
nan,420.0
nan,480.0
nan,430.0
nan,470.0
nan,290.0
2640.0,370.0
3070.0,120.0
2630.0,180.0
2480.0,170.0
1980.0,160.0
3090.0,160.0
3890.0,120.0
1990.0,90.0
1840.0,140.0
1920.0,120.0
1920.0,100.0
2610.0,90.0
2240.0,40.0
4190.0,70.0
3320.0,90.0
2430.0,160.0
3840.0,100.0
2780.0,150.0
2140.0,530.0
3410.0,300.0
5880.0,220.0
7760.0,200.0
5130.0,240.0
1850.0,350.0
6560.0,330.0
7420.0,240.0
3690.0,240.0
2030.0,210.0
950.0,200.0
3900.0,160.0
2740.0,220.0
2430.0,110.0
2640.0,260.0
2920.0,190.0
910.0,160.0
3820.0,90.0
710.0,150.0
1060.0,160.0
2530.0,80.0
160.0,120.0
510.0,120.0
740.0,100.0
800.0,210.0
760.0,100.0
1030.0,100.0
800.0,110.0
2480.0,470.0
1000.0,140.0
1530.0,140.0
2210.0,100.0
5310.0,100.0
2730.0,110.0
8800.0,80.0
11610.0,270.0
nan,330.0
nan,400.0
nan,220.0
nan,200.0
nan,240.0
4360.0,220.0
6600.0,380.0
5060.0,280.0
5180.0,400.0
6470.0,170.0
7560.0,280.0
5160.0,240.0
1000.0,250.0
3320.0,360.0
nan,240.0
nan,280.0
nan,300.0
1580.0,210.0
1470.0,400.0
15920.0,460.0
1970.0,480.0
2640.0,280.0
2120.0,330.0
3160.0,370.0
1840.0,380.0
3400.0,380.0
2270.0,250.0
1610.0,240.0
1370.0,190.0
1110.0,270.0
1270.0,300.0
800.0,440.0
3120.0,330.0
1010.0,360.0
540.0,400.0
nan,390.0
nan,380.0
370.0,470.0
560.0,300.0
760.0,380.0
640.0,230.0
3210.0,280.0
740.0,340.0
2830.0,330.0
1410.0,360.0
1600.0,200.0
660.0,400.0
4040.0,240.0
3860.0,220.0
930.0,240.0
1320.0,210.0
650.0,370.0
1940.0,450.0
1300.0,450.0
1430.0,350.0
1120.0,270.0
820.0,260.0
800.0,290.0
2290.0,250.0
1770.0,450.0
1820.0,360.0
1570.0,490.0
1920.0,400.0
680.0,350.0
1260.0,300.0
130.0,360.0
2140.0,330.0
1450.0,400.0
3700.0,nan
nan,640.0
nan,530.0
nan,560.0
50240.0,620.0
5120.0,1120.0
13250.0,890.0
37910.0,840.0
7330.0,910.0
3540.0,610.0
9130.0,720.0
nan,800.0
nan,1160.0
nan,490.0
nan,1030.0
710.0,950.0
1490.0,410.0
400.0,310.0
1920.0,460.0
1470.0,430.0
880.0,490.0
500.0,390.0
1290.0,390.0
nan,230.0
nan,330.0
nan,370.0
nan,420.0
nan,280.0
nan,270.0
nan,360.0
nan,200.0
nan,240.0
nan,420.0
nan,590.0
nan,470.0
nan,520.0
nan,500.0
nan,330.0
nan,370.0
nan,350.0
nan,400.0
nan,560.0
nan,450.0
nan,560.0
4200.0,520.0
4420.0,840.0
7430.0,620.0
4030.0,290.0
8090.0,440.0
7650.0,580.0
nan,520.0
nan,370.0
nan,470.0
nan,300.0
nan,340.0
nan,860.0
nan,540.0
nan,520.0
nan,620.0
nan,1140.0
nan,1560.0
nan,740.0
nan,600.0
nan,1370.0
nan,850.0
nan,610.0
nan,360.0
nan,600.0
6380.0,660.0
nan,510.0
nan,730.0
1420.0,570.0
1130.0,480.0
700.0,nan
320.0,nan
1300.0,nan
2240.0,nan
2710.0,nan
350.0,nan
3420.0,nan
3460.0,nan
2760.0,nan
3210.0,380.0
6720.0,340.0
3000.0,350.0
2570.0,380.0
3650.0,430.0
6200.0,370.0
2880.0,450.0
4220.0,220.0
3560.0,440.0
3450.0,550.0
1800.0,230.0
3470.0,440.0
1970.0,520.0
2410.0,550.0
1790.0,380.0
2130.0,220.0
5290.0,100.0
6420.0,260.0
1330.0,280.0
2460.0,390.0
7030.0,360.0
5450.0,360.0
46270.0,390.0
nan,420.0
10370.0,280.0
9370.0,460.0
50240.0,440.0
5750.0,370.0
2850.0,410.0
nan,480.0
nan,370.0
nan,440.0
nan,430.0
nan,620.0
nan,460.0
nan,930.0
nan,620.0
nan,470.0
nan,320.0
nan,460.0
nan,610.0
nan,270.0
nan,410.0
nan,410.0
nan,390.0
nan,280.0
nan,380.0
nan,400.0
nan,250.0
nan,260.0
nan,260.0
nan,460.0
5370.0,480.0
nan,270.0
nan,260.0
24900.0,590.0
10430.0,360.0
1250.0,290.0
1520.0,280.0
850.0,220.0
1260.0,240.0
2840.0,260.0
1760.0,260.0
230.0,270.0
1140.0,250.0
740.0,240.0
1520.0,330.0
1470.0,210.0
840.0,280.0
1680.0,300.0
410.0,230.0
1180.0,140.0
1110.0,250.0
1520.0,200.0
220.0,170.0
3140.0,290.0
2180.0,270.0
620.0,300.0
1730.0,nan
22750.0,400.0
3660.0,250.0
1370.0,250.0
1240.0,380.0
3700.0,360.0
5190.0,350.0
5280.0,640.0
4110.0,800.0
3130.0,430.0
3440.0,510.0
3260.0,680.0
4150.0,460.0
1850.0,520.0
2910.0,440.0
3140.0,500.0
3530.0,700.0
5070.0,440.0
4510.0,960.0
1820.0,930.0
3010.0,600.0
3010.0,620.0
5290.0,440.0
5470.0,480.0
1230.0,1050.0
5690.0,60.0
670.0,1020.0
nan,690.0
nan,110.0
3770.0,nan
7060.0,nan
2690.0,nan
5540.0,nan
4900.0,nan
4870.0,nan
51410.0,nan
4650.0,nan
4540.0,nan
2830.0,nan
6000.0,nan
3750.0,nan
3520.0,nan
2920.0,nan
520.0,220.0
180.0,220.0
840.0,280.0
2310.0,600.0
620.0,480.0
1200.0,210.0
1460.0,250.0
1420.0,210.0
2090.0,420.0
630.0,nan
4550.0,180.0
3330.0,520.0
3530.0,560.0
1700.0,420.0
11060.0,240.0
11610.0,500.0
5540.0,530.0
7330.0,340.0
7110.0,400.0
7080.0,480.0
17300.0,nan
5370.0,350.0
7650.0,480.0
9140.0,680.0
50710.0,680.0
27040.0,nan
8090.0,440.0
6200.0,540.0
6780.0,890.0
10290.0,680.0
6380.0,520.0
nan,1120.0
4820.0,1130.0
1820.0,760.0
3160.0,700.0
1760.0,650.0
53390.0,750.0
4000.0,520.0
4960.0,690.0
1270.0,130.0
6210.0,230.0
2800.0,250.0
520.0,100.0
780.0,300.0
1480.0,280.0
560.0,150.0
1080.0,80.0
3000.0,110.0
3850.0,110.0
1080.0,70.0
1560.0,120.0
930.0,200.0
220.0,160.0
3560.0,190.0
860.0,140.0
850.0,820.0
880.0,130.0
1080.0,140.0
420.0,170.0
1180.0,190.0
740.0,240.0
1700.0,150.0
1440.0,80.0
2340.0,nan
510.0,nan
1960.0,220.0
1160.0,110.0
1040.0,80.0
360.0,120.0
1850.0,360.0
1580.0,250.0
1740.0,420.0
1230.0,220.0
2160.0,180.0
2630.0,330.0
1650.0,280.0
3810.0,180.0
nan,220.0
nan,210.0
nan,200.0
nan,190.0
nan,160.0
nan,350.0
nan,150.0
nan,220.0
nan,210.0
nan,370.0
nan,450.0
nan,330.0
950.0,400.0
290.0,540.0
500.0,540.0
6110.0,220.0
1990.0,360.0
4930.0,350.0
3850.0,400.0
5650.0,420.0
1880.0,300.0
4270.0,270.0
3520.0,400.0
1990.0,360.0
5110.0,520.0
1610.0,270.0
4130.0,380.0
2780.0,260.0
2740.0,270.0
2580.0,320.0
4860.0,260.0
2870.0,440.0
3790.0,210.0
1290.0,80.0
4240.0,190.0
1110.0,310.0
440.0,280.0
2590.0,230.0
530.0,230.0
4900.0,170.0
1790.0,170.0
1700.0,210.0
1200.0,200.0
1580.0,280.0
1460.0,230.0
nan,120.0
nan,140.0
nan,180.0
nan,120.0
nan,100.0
nan,270.0
nan,200.0
nan,220.0
nan,330.0
nan,200.0
590.0,210.0
1010.0,180.0
1880.0,160.0
1880.0,70.0
2280.0,270.0
400.0,180.0
2450.0,180.0
5000.0,150.0
1620.0,170.0
2660.0,250.0
2460.0,390.0
2250.0,330.0
4740.0,250.0
12060.0,240.0
730.0,270.0
990.0,150.0
3020.0,310.0
3080.0,390.0
1730.0,400.0
2240.0,520.0
2820.0,480.0
1380.0,270.0
1330.0,340.0
710.0,nan
17990.0,nan
4720.0,140.0
5450.0,120.0
3160.0,180.0
1850.0,260.0
3910.0,260.0
1820.0,220.0
3550.0,340.0
2590.0,180.0
2890.0,240.0
2720.0,360.0
2880.0,300.0
6700.0,280.0
4620.0,280.0
8160.0,190.0
3370.0,250.0
5110.0,420.0
4760.0,330.0
1710.0,300.0
4760.0,260.0
nan,310.0
nan,200.0
63190.0,360.0
8880.0,280.0
nan,320.0
nan,280.0
nan,370.0
91990.0,240.0
3020.0,270.0
1100.0,220.0
3560.0,210.0
6930.0,190.0
3690.0,120.0
3480.0,150.0
5960.0,170.0
2530.0,140.0
2590.0,200.0
750.0,110.0
2170.0,150.0
1640.0,160.0
1830.0,90.0
4900.0,110.0
2780.0,170.0
4420.0,110.0
6680.0,110.0
2080.0,200.0
2110.0,200.0
4430.0,160.0
2290.0,150.0
2320.0,140.0
5750.0,200.0
3870.0,220.0
5230.0,140.0
2210.0,130.0
2880.0,110.0
2720.0,100.0
9530.0,1050.0
2750.0,70.0
720.0,110.0
1340.0,80.0
1210.0,890.0
1520.0,70.0
1520.0,70.0
770.0,70.0
780.0,160.0
3010.0,110.0
nan,120.0
nan,120.0
nan,220.0
nan,160.0
nan,280.0
nan,180.0
nan,240.0
1030.0,290.0
780.0,190.0
13540.0,200.0
630.0,280.0
2500.0,340.0
1800.0,330.0
2490.0,420.0
2980.0,360.0
1030.0,170.0
2370.0,330.0
4270.0,500.0
2150.0,430.0
2360.0,420.0
2400.0,390.0
3000.0,320.0
1890.0,110.0
2210.0,270.0
3740.0,300.0
4000.0,160.0
160.0,210.0
4260.0,160.0
21800.0,140.0
1960.0,130.0
9380.0,90.0
2150.0,100.0
6320.0,150.0
nan,100.0
nan,200.0
nan,350.0
nan,340.0
610.0,230.0
1700.0,280.0
1390.0,300.0
1310.0,320.0
760.0,210.0
1040.0,310.0
1470.0,310.0
1950.0,370.0
1330.0,520.0
1880.0,380.0
3570.0,400.0
4140.0,330.0
2460.0,520.0
1900.0,640.0
5150.0,640.0
4050.0,410.0
970.0,670.0
2040.0,560.0
3180.0,740.0
2580.0,700.0
4740.0,770.0
1780.0,550.0
320.0,760.0
1700.0,800.0
620.0,410.0
1180.0,350.0
1920.0,540.0
2530.0,380.0
18090.0,240.0
5790.0,370.0
3070.0,300.0
2460.0,730.0
4870.0,580.0
5080.0,580.0
3900.0,450.0
2720.0,490.0
3940.0,360.0
2840.0,400.0
740.0,260.0
4050.0,340.0
3160.0,320.0
4640.0,150.0
1960.0,280.0
9380.0,250.0
7090.0,300.0
12320.0,390.0
2910.0,390.0
3820.0,350.0
3710.0,400.0
1400.0,390.0
3220.0,460.0
2320.0,450.0
3200.0,590.0
1880.0,480.0
790.0,370.0
2530.0,330.0
1070.0,470.0
nan,280.0
nan,350.0
nan,290.0
nan,260.0
nan,270.0
nan,760.0
nan,510.0
nan,410.0
nan,450.0
nan,340.0
320.0,nan
560.0,380.0
1070.0,300.0
300.0,330.0
2110.0,230.0
720.0,260.0
2110.0,330.0
2960.0,120.0
1510.0,110.0
5690.0,160.0
5340.0,240.0
390.0,260.0
2120.0,170.0
2210.0,180.0
960.0,260.0
1660.0,440.0
1610.0,290.0
1930.0,300.0
2250.0,260.0
830.0,280.0
2250.0,300.0
2080.0,370.0
3840.0,240.0
1260.0,290.0
560.0,220.0
3570.0,260.0
1420.0,310.0
2300.0,370.0
4640.0,660.0
1360.0,190.0
1960.0,250.0
5420.0,220.0
2840.0,450.0
3900.0,260.0
2280.0,290.0
1580.0,270.0
590.0,220.0
2920.0,190.0
1420.0,300.0
780.0,90.0
2000.0,80.0
2900.0,200.0
1940.0,110.0
630.0,110.0
970.0,nan
1290.0,160.0
3120.0,110.0
1290.0,300.0
2280.0,210.0
660.0,170.0
200.0,180.0
580.0,240.0
970.0,180.0
2230.0,120.0
3670.0,100.0
1970.0,220.0
2160.0,270.0
2420.0,220.0
2480.0,260.0
3150.0,230.0
3440.0,130.0
1910.0,230.0
2120.0,360.0
2550.0,360.0
2780.0,350.0
3090.0,280.0
250.0,260.0
1230.0,220.0
nan,110.0
nan,210.0
2320.0,600.0
1900.0,520.0
2110.0,390.0
1580.0,420.0
2240.0,480.0
14980.0,470.0
3210.0,420.0
4000.0,470.0
3730.0,350.0
4340.0,340.0
3950.0,430.0
5900.0,410.0
1600.0,640.0
6660.0,640.0
3010.0,560.0
1460.0,610.0
730.0,590.0
7510.0,670.0
2470.0,580.0
860.0,450.0
390.0,540.0
410.0,270.0
nan,350.0
450.0,330.0
660.0,430.0
280.0,390.0
2150.0,360.0
3290.0,320.0
4250.0,350.0
3310.0,250.0
1980.0,290.0
7250.0,260.0
5630.0,120.0
4700.0,160.0
3750.0,250.0
6290.0,280.0
440.0,320.0
2230.0,210.0
2740.0,240.0
2840.0,130.0
2660.0,190.0
3050.0,240.0
920.0,250.0
2840.0,260.0
1620.0,270.0
870.0,280.0
2780.0,610.0
1740.0,270.0
940.0,nan
1180.0,nan
1050.0,nan
810.0,nan
840.0,nan
900.0,nan
1140.0,nan
1660.0,nan
160.0,nan
630.0,650.0
700.0,930.0
630.0,960.0
2110.0,780.0
410.0,640.0
1360.0,730.0
1160.0,740.0
2840.0,1060.0
5940.0,830.0
2260.0,840.0
3580.0,1160.0
nan,710.0
3990.0,1070.0
3500.0,370.0
1810.0,390.0
5440.0,420.0
5980.0,250.0
1170.0,540.0
810.0,390.0
2170.0,180.0
1900.0,160.0
1460.0,180.0
220.0,400.0
nan,270.0
nan,360.0
nan,400.0
1260.0,450.0
650.0,320.0
670.0,300.0
1350.0,380.0
700.0,640.0
1610.0,300.0
1550.0,180.0
1490.0,140.0
2740.0,220.0
3730.0,210.0
670.0,80.0
3770.0,90.0
3060.0,150.0
4510.0,130.0
5850.0,170.0
2900.0,180.0
1640.0,260.0
97010.0,160.0
16750.0,140.0
650.0,200.0
840.0,160.0
1570.0,100.0
2160.0,170.0
2390.0,180.0
4390.0,280.0
1350.0,290.0
3410.0,180.0
1380.0,190.0
1240.0,200.0
3140.0,320.0
840.0,290.0
3280.0,420.0
1900.0,290.0
2660.0,270.0
1000.0,310.0
240.0,300.0
2760.0,280.0
840.0,200.0
1810.0,280.0
1580.0,210.0
5850.0,80.0
2840.0,280.0
3260.0,150.0
930.0,90.0
590.0,nan
2600.0,110.0
230.0,190.0
1780.0,140.0
540.0,160.0
2160.0,270.0
2050.0,170.0
3690.0,70.0
2140.0,140.0
3400.0,110.0
2350.0,130.0
1120.0,170.0
nan,230.0
5060.0,240.0
2170.0,230.0
4530.0,160.0
3240.0,240.0
2610.0,240.0
5080.0,280.0
2790.0,260.0
2880.0,250.0
1860.0,260.0
1340.0,190.0
6230.0,300.0
1660.0,220.0
2890.0,140.0
3740.0,240.0
1160.0,320.0
3660.0,250.0
4660.0,240.0
710.0,420.0
3900.0,350.0
2690.0,260.0
2210.0,310.0
1230.0,380.0
990.0,320.0
980.0,180.0
1690.0,310.0
1920.0,220.0
1720.0,210.0
540.0,360.0
1440.0,280.0
18090.0,300.0
240.0,300.0
730.0,260.0
830.0,340.0
740.0,290.0
1010.0,470.0
520.0,180.0
290.0,1190.0
340.0,520.0
410.0,280.0
4000.0,110.0
2140.0,220.0
1510.0,160.0
1940.0,280.0
1680.0,280.0
780.0,260.0
1480.0,250.0
6320.0,200.0
1440.0,270.0
1680.0,240.0
560.0,320.0
780.0,290.0
1350.0,150.0
3660.0,510.0
4660.0,520.0
2970.0,550.0
1700.0,500.0
nan,620.0
1360.0,520.0
2310.0,710.0
920.0,690.0
110.0,600.0
360.0,840.0
1080.0,1190.0
220.0,940.0
580.0,620.0
14400.0,1010.0
2640.0,960.0
1700.0,1020.0
3040.0,860.0
740.0,930.0
2700.0,1120.0
5580.0,750.0
1680.0,1490.0
970.0,1280.0
2730.0,1040.0
1360.0,620.0
1570.0,820.0
nan,390.0
nan,320.0
nan,230.0
nan,480.0
nan,110.0
2000.0,160.0
1180.0,250.0
2780.0,270.0
310.0,260.0
1420.0,310.0
6390.0,140.0
4060.0,150.0
nan,140.0
nan,nan
nan,100.0
1180.0,120.0
950.0,120.0
730.0,110.0
3260.0,nan
3140.0,190.0
2240.0,100.0
790.0,90.0
620.0,80.0
1480.0,90.0
1040.0,110.0
3860.0,180.0
1550.0,240.0
1700.0,290.0
2740.0,160.0
640.0,120.0
1440.0,150.0
6590.0,170.0
3260.0,100.0
2200.0,260.0
5020.0,230.0
2530.0,220.0
3840.0,210.0
2090.0,270.0
5550.0,260.0
920.0,240.0
2740.0,280.0
3680.0,280.0
1160.0,220.0
4610.0,170.0
5610.0,200.0
12500.0,250.0
2250.0,160.0
3730.0,230.0
7010.0,250.0
2550.0,nan
2630.0,130.0
1470.0,280.0
5670.0,270.0
2220.0,130.0
4110.0,130.0
4300.0,160.0
2460.0,200.0
1990.0,260.0
3690.0,200.0
5200.0,220.0
1810.0,250.0
3420.0,200.0
7060.0,160.0
22750.0,140.0
3760.0,210.0
2620.0,230.0
8690.0,390.0
2310.0,310.0
3120.0,250.0
3870.0,210.0
6050.0,270.0
1230.0,280.0
nan,330.0
2720.0,250.0
1170.0,270.0
470.0,390.0
730.0,390.0
1080.0,260.0
1030.0,300.0
470.0,270.0
630.0,500.0
2040.0,350.0
360.0,170.0
800.0,120.0
900.0,110.0
2000.0,110.0
800.0,220.0
1240.0,280.0
610.0,280.0
2130.0,200.0
3000.0,310.0
2550.0,140.0
110.0,210.0
840.0,180.0
2940.0,170.0
740.0,110.0
1010.0,130.0
2270.0,100.0
4810.0,130.0
200.0,200.0
2910.0,160.0
1080.0,250.0
4110.0,130.0
3690.0,180.0
2650.0,270.0
480.0,220.0
4260.0,200.0
3690.0,230.0
1070.0,180.0
2580.0,250.0
3900.0,210.0
1920.0,220.0
4900.0,220.0
4720.0,110.0
5160.0,120.0
5480.0,100.0
4660.0,130.0
2490.0,120.0
9450.0,120.0
8110.0,130.0
4280.0,240.0
6390.0,150.0
9660.0,290.0
8620.0,140.0
4000.0,220.0
14060.0,170.0
5310.0,130.0
4340.0,120.0
7030.0,320.0
4520.0,200.0
5650.0,200.0
5980.0,130.0
6650.0,270.0
2920.0,300.0
4630.0,170.0
5500.0,180.0
5020.0,400.0
5220.0,320.0
3940.0,350.0
3630.0,300.0
2320.0,350.0
4220.0,280.0
4200.0,210.0
2080.0,270.0
6770.0,260.0
4350.0,300.0
65950.0,310.0
110.0,290.0
8910.0,240.0
3310.0,200.0
8370.0,210.0
4890.0,240.0
1140.0,260.0
nan,240.0
1130.0,180.0
370.0,320.0
4020.0,320.0
340.0,130.0
3480.0,200.0
110.0,390.0
2800.0,260.0
2080.0,nan
360.0,200.0
1680.0,nan
1710.0,nan
560.0,nan
3100.0,nan
6200.0,nan
3680.0,nan
1420.0,nan
1760.0,nan
3140.0,nan
2420.0,460.0
1280.0,220.0
1410.0,350.0
3880.0,280.0
4590.0,360.0
6370.0,290.0
4680.0,390.0
2810.0,270.0
5340.0,390.0
3450.0,410.0
1160.0,360.0
3740.0,280.0
320.0,240.0
710.0,320.0
1410.0,240.0
3410.0,350.0
nan,290.0
1780.0,260.0
6270.0,300.0
6930.0,270.0
620.0,180.0
5760.0,220.0
6160.0,220.0
11800.0,220.0
6090.0,100.0
5000.0,370.0
6460.0,490.0
5210.0,340.0
3620.0,440.0
4360.0,510.0
11520.0,600.0
5710.0,370.0
1880.0,550.0
0.0,460.0
5820.0,560.0
50710.0,210.0
2260.0,200.0
2740.0,330.0
3590.0,290.0
3830.0,140.0
1580.0,80.0
2260.0,100.0
4140.0,140.0
1700.0,90.0
170.0,210.0
6100.0,240.0
2670.0,300.0
2420.0,250.0
3430.0,200.0
1750.0,200.0
1380.0,210.0
2480.0,210.0
2930.0,100.0
9600.0,80.0
12060.0,150.0
1520.0,90.0
nan,170.0
nan,100.0
nan,160.0
nan,310.0
nan,210.0
nan,230.0
2400.0,150.0
190.0,210.0
340.0,190.0
3480.0,120.0
2650.0,280.0
2930.0,230.0
2960.0,240.0
2450.0,170.0
5140.0,140.0
3650.0,90.0
2240.0,130.0
2980.0,130.0
7270.0,110.0
7740.0,170.0
2110.0,230.0
3370.0,180.0
2860.0,240.0
2950.0,230.0
840.0,220.0
1740.0,180.0
4230.0,210.0
3150.0,120.0
1150.0,140.0
1440.0,150.0
2440.0,340.0
1050.0,80.0
840.0,110.0
500.0,100.0
320.0,240.0
nan,220.0
1380.0,190.0
1470.0,300.0
1070.0,240.0
1440.0,250.0
510.0,160.0
1650.0,230.0
780.0,140.0
